subject_id,gender,age,understood,comments,attention_passed,memory_correct_count
3b4ff796-1810-5f41-b6e7-8654efb99ddd,female,44,yes,,True,3
c174f3d6-851a-57a1-9854-ecdb0c75ff1b,male,30,yes,,True,3
2bbefa5c-c49e-51d6-862c-67ea3d54369c,male,33,yes,,True,3
b934e91f-9f16-50bd-9a34-4ef994382680,male,28,yes,,True,3
494bffb5-6ba0-54fe-98c8-e3f933533a10,male,22,yes,,True,3
60089534-5b63-5fd1-aca6-91e2f5681394,male,38,yes,Thank you for the study.,True,3
87bb4773-4d4c-5508-a63e-8e3d0ae20b3b,male,34,yes,,True,1
b4403665-666e-5656-93e5-2f87dd7c1a19,female,27,yes,,True,3
a7de67b8-bb5f-5a92-b9d5-9614d581268c,male,52,yes,,True,3
5d907119-1bc7-5f82-ae8b-3fc8f1ff04d3,male,36,yes,,True,3
3c8ee53c-40dd-513a-96a4-6bdf285c70ab,male,48,yes,Thank you!,True,1
73090595-30a3-524d-8cfa-5992d96804a5,female,38,yes,,True,2
6b69361a-2562-57bf-91c4-5830cbfbccbc,male,34,yes,It was slightly repetitive. It did help that the scenarios were unique and interesting. ,True,2
a9b6aab9-43da-5ab5-a068-a41152edfcf1,male,49,yes,,True,2
dd7bfca6-a589-5298-9f26-96372e9f8fb1,male,56,yes,,True,2
151feaa8-8bc2-56da-adc5-5a374a1bbdb2,female,42,yes,,True,3
c728dc85-8d13-5172-a966-e6acf45f425b,male,27,yes,"The scenarios are fake right, it would be cool if there right answers.",True,1
d8629031-af0e-5737-a3d8-e2aebb1ac553,female,44,yes,none,True,2
48573cdb-a89d-5897-b9b1-1f88678a14ed,female,39,yes,,True,3
bfb4c5ad-6ac1-5b61-8a14-e0ae4b9ae759,female,60,yes,n/a,True,2
6ac9c4d3-96c5-5406-87b8-ab30010cc630,female,52,yes,,True,3
5354598f-d660-5ad6-9453-0f7339055703,female,48,yes,,True,3
8cb6fbb0-91b3-5543-9be1-ebe557fc9d23,female,50,yes,,True,3
4383069a-da25-52bc-a7dd-0f3963306585,female,38,yes,,True,3
35a3a09c-323c-5694-8c5c-288703f769ce,female,35,yes,,True,2
b4c52930-b149-5a1c-bff2-ec7a1c784b5f,male,34,yes,Thank you,True,3
f6ab2867-8cf9-5b1b-b1c8-16b18da4f921,female,24,yes,N/A all went well,True,1
